business_name,doctor_name,specialty,city,colonia,address,phone,whatsapp,email,instagram,website,maps_url,rating,reviews_count,source_channel,notes
Dentista y Óptica,,Odontología General,Ciudad Juárez,Del Real,"Av. Manuel Jesús Clouthier s/n, Del Real Ciudad Juárez",6566198615,6566198615,,,,,,,seccion-amarilla,Servicio combinado dental y óptico
Natural Dental,,Odontología General,Ciudad Juárez,Valle Dorado,"Av. de las Torres 540 Int. 12, Valle Dorado Henequén Ciudad Juárez",6566240000,6566240000,,,,,,,seccion-amarilla,
Dental Health Care,,Odontología General,Ciudad Juárez,Las Américas,"C. Tepeyac 2837, Las Américas Ciudad Juárez",6564159858,6564159858,,,,,,,seccion-amarilla,
Grupo Dental Integral,,Odontología General,Ciudad Juárez,Partido Romero,"Av. Hermanos Escobar 1854, Partido Romero Ciudad Juárez",6566120069,6566120069,,,,,,,seccion-amarilla,
alfaMédica Dental,,Odontología General,Ciudad Juárez,Las Américas,"Simón Bolívar 2803, Las Américas Ciudad Juárez",6566113034,6566113034,,,,,,,seccion-amarilla,
Consultorio Dra. Mónica Rocío Hernández Flores,Dra. Mónica Rocío Hernández Flores,Odontología General,Ciudad Juárez,Villa Hermosa,"Oxolotlan 1594, Villa Hermosa Ciudad Juárez",6561335341,6561335341,,,,,,,seccion-amarilla,
Dental Ross sucursal Aztecas,,Odontología General,Ciudad Juárez,División del Norte,"Av. de los Aztecas 9020, División del Nte. Ciudad Juárez",6561213392,6561213392,,,,,,,seccion-amarilla,
Dental Ross,,Odontología General,Ciudad Juárez,Cuesta,"C. Montes Apeninos 6740, Cuesta Ciudad Juárez",6563203075,6563203075,,,,,,,seccion-amarilla,
Dentista CD Juárez Chih,,Odontología General,Ciudad Juárez,Lomas del Rey,"Blvd. Óscar Flores, Lomas del Rey Ciudad Juárez",6564211266,6564211266,,,,,,,seccion-amarilla,
Smiley Center Clínica Dental,,Odontología General,Ciudad Juárez,Moradas del Porvenir,"Paseo de la Victoria s/n, Moradas del Porvenir Ciudad Juárez",6564070167,6564070167,,,,,,,seccion-amarilla,
ODONTO WHITE Clínica Dental,Dra. Maribel Trevizo Peña,Ortodoncia,Ciudad Juárez,,"Río Nilo 3305, Ciudad Juárez",,,,,,,4.9,108,doctoralia,Ortodoncia y odontología estética desde $699
Centro Dentofacial,Dra. Laura Karina Uribe Fentanes,Cirugía Maxilofacial,Ciudad Juárez,Partido Iglesias,"Avenida Paseo de la Victoria 4370 interior 629, Ciudad Juárez",,,,,,,4.9,351,doctoralia,Cirugía ortognática traumatismos faciales implantología
ValSo Smile Design,Dra. Janeth Valenzuela,Implantología,Ciudad Juárez,,"Rio Chuviscar 1190, 32350 Ciudad Juárez",6561140756,6561140756,,,,,,263,doctoralia,Cirugía oral ortodoncia implantología
Consultorio Dra. Gpe Miriam Vargas,Dra. Gpe Miriam Vargas,Endodoncia,Ciudad Juárez,,"Avenida Rafael Pérez Serna 1714, Ciudad Juárez",,,,,,,,36,doctoralia,Tratamiento de conductos
Dental One,Dr. Patricio Gerardo Del Callejo Vera,Odontopediatría,Ciudad Juárez,Margaritas,"Av. de Las Américas no. 478, Col. Margaritas Ciudad Juárez",,,,,,,,20,doctoralia,Clínica multiespecialidad
Trato Dental Gentil Poliplaza Médica,Dra. Blanca Elvia Soto Canales,Endodoncia,Ciudad Juárez,,"Pedro Rosales de León 7510, Ciudad Juárez",,,,,,,,83,doctoralia,
Oralcenter Clínica Dental y Cirugía Maxilofacial,Dr. Santiago Hernández Sánchez,Cirugía Maxilofacial,Ciudad Juárez,,"Calle Búfalo 422, Ciudad Juárez",,,,,,,,3,doctoralia,
Consultorio Dr. Alexandro Castrellón,Dr. Alexandro Castrellón,Rehabilitación Bucal,Ciudad Juárez,,"Cadetes del 47 719, Ciudad Juárez",,,,,,,,2,doctoralia,
Hola Brackets Odontología General TRIGAL,Laura Marmolejo,Ortodoncia,Ciudad Juárez,,"Boulevard Manuel Gómez Morín 7051, Ciudad Juárez",,,,,,,,262,doctoralia,Consulta presencial y en línea
Star Dental México,,Odontología General,Ciudad Juárez,Partido Iglesias,"Hospital Star Médica Avenida Paseo de la Victoria 4370 Consultorio 627 y 628, Ciudad Juárez",,,,,,,,692,doctoralia,Hospital privado consultorio multidisciplinario desde $600
Dental del Bosque Especialistas Dentales,Dra. Yessica Martínez Avalos,Odontología General,Ciudad Juárez,,"Ejército Nacional 9331-12, Ciudad Juárez",,,,,,,,168,doctoralia,
Consultorio Privado Dra. Silma Chávez Ríos,Dra. Silma Chávez Ríos,Ortodoncia,Ciudad Juárez,,"Av. Plutarco Elías Calles 781n, Ciudad Juárez",,,,,,,,221,doctoralia,Ortodoncia endodoncia rehabilitación bucal
Consultorio Dr. Fernando Olivas Trevizo,Dr. Fernando Olivas Trevizo,Prostodoncia,Ciudad Juárez,,"Río Nilo 3305 (ODONTO WHITE), Ciudad Juárez",,,,,,,,57,doctoralia,Prostodoncia y rehabilitación bucal
Consultorio Dra. Martha Pardavell,Dra. Martha Araceli Pardavell Ariceaga,Implantología,Ciudad Juárez,Partido Iglesias,"Av. Paseo de la Victoria 3560-104, Ciudad Juárez",,,,,,,,57,doctoralia,
Denstar Grupo Dental,Dra. Selene Velarde Del Corral,Ortodoncia,Ciudad Juárez,Partido Iglesias,"Avenida Paseo de la Victoria 4370 (Star Médica) consultorio 702, Ciudad Juárez",,,,,,,,26,doctoralia,
Consultorio Dr. Alfredo Meléndez Rodríguez,Dr. Alfredo Meléndez Rodríguez,Endodoncia,Ciudad Juárez,Margaritas,"Av. de Las Américas 478, Col. Margaritas Ciudad Juárez",,,,,,,,17,doctoralia,Implantología y prótesis
Star Dental México - Dra. Adriana Hernández,Dra. Adriana Hernández Terrazas,Odontología Estética,Ciudad Juárez,Partido Iglesias,"Hospital Star Médica Av. Paseo de la Victoria 4370 cons. 627-628, Ciudad Juárez",,,,,,,,218,doctoralia,
UNIMED Dental Group / Consultorio Peraldi,Dr. Carlos Fernando Peraldi Ríos,Ortodoncia,Ciudad Juárez,,"José Martí 2918-A, Ciudad Juárez",,,,,,,,61,doctoralia,Ortodoncia ATM y oclusión
Star Médica Cons. 808 - Dra. Patricia Córdova,Dra. Patricia Córdova Samaniego,Periodoncia,Ciudad Juárez,Partido Iglesias,"Avenida Paseo de la Victoria 4370 cons. 808, Ciudad Juárez",,,,,,,,106,doctoralia,Consulta presencial y en línea
Consultorio Dra. Alejandra Morales Rivas,Dra. Alejandra Morales Rivas,Ortodoncia,Ciudad Juárez,,"Avenida Paseo de la Victoria 2840, Ciudad Juárez",,,,,,,,25,doctoralia,Ortodoncia desde $400
Studio Dental Endo & Pat Oral,Dra. Mariana Goretti Pérez Sáenz,Endodoncia,Ciudad Juárez,,"Avenida de la Raza 5385, Ciudad Juárez",,,,,,,,12,doctoralia,Endodoncia y patología oral
Clínica Dental VARSOL,Dra. Lucy Solis Zapata,Endodoncia,Ciudad Juárez,,"Calle Regina 6109-3, Ciudad Juárez",,,,,,,,7,doctoralia,Endodoncia y periodoncia
Consultorio Dr. Ever Rentería,Dr. Ever Rentería,Cirugía Maxilofacial,Ciudad Juárez,Partido Iglesias,"Hospital Ángeles Consultorio 670, Ciudad Juárez",6564530029,6564530029,,,,,,,facebook,Cirugía ortognática y ATM
Star Dental - Dra. Laura Elena Franco Garrocho,Dra. Laura Elena Franco Garrocho,Cirugía Maxilofacial,Ciudad Juárez,Partido Iglesias,"Hospital Star Médica Av. Paseo de la Victoria 4370 cons. 627, Ciudad Juárez",,,,,,https://www.drafranco.com.mx/,,,,web-clinica,30+ años de experiencia
ATM Centro de Cirugía Oral y Maxilofacial,Dr. Alberto de la Torre,Cirugía Maxilofacial,Ciudad Juárez,Margaritas,"Av. de las Américas 489, Margaritas, 32300 Ciudad Juárez",,,,,,https://www.centrodecirugiaoralymaxilofacial.com/,,,,web-clinica,Acreditado Consejo Mexicano Cirugía Maxilofacial
