business_name,doctor_name,specialty,city,colonia,address,phone,whatsapp,email,instagram,website,maps_url,rating,reviews_count,source_channel,notes
Smile Now Dental & Facial Care,Dra. Andrea Peñuela,Estética Dental,Cancún,SM 11,"Plaza San Francisco, Av. Tulum SM 11 Mz 1 Lt 1 Local 303, 77504 Cancún",9982039659,9982039659,,@smilenowdentalclinic,https://www.smilenowdentalclinic.com/,,,,website,"Estética + Invisalign Top Doctor; multi-doctor chico; rating 4.9; bilingüe; mix locales + dental tourism"
Sadentis 3D Cancún,,Odontología General,Cancún,Centro,"Avenida Nader 2 PB, Cancún",9988871133,9988871133,,,,,,,google-search,"Centro Cancún; consultorio independiente Nader; tickets locales mid"
Dental Maya Cancún,,Odontología General,Cancún,Centro,"Cancún, Q.R.",9988982273,9988982273,,,,,,,google-search,"Consultorio Centro Cancún; tickets locales clase media"
Ortho Dental Cancún,Dra. Itzel,Ortodoncia,Cancún,SM 24,"Av. Tankah SM 24 MZ 1 LT 72 Local 2, 77509 Cancún",9988841750,9988841750,,,,,,,google-search,"Ortodoncia titular Dra. Itzel; consultorio independiente Av. Tankah; tickets locales"
Periodontics Cancun,,Periodoncia,Cancún,SM 19,"Pabellón Caribe, Av. Nichupté Of 215, SM 19, Cancún",9988832525,9988832525,,,https://periodonticscancun.com/,,,,website,"Periodoncia + implantes; consultorio especializado independiente; mix locales y bilingüe"
Dental Care Puerto Morelos,,Odontología General,Puerto Morelos,Centro,"Puerto Morelos, Q.R.",9988791450,9988791450,,,,,,,facebook,"Consultorio independiente; tickets locales + expats; verificar cédula y propietario"
DentalGroup Puerto Morelos,Dr. Carlos Escalante,Odontología General,Puerto Morelos,SM 1,"Av. Niños Héroes SM 1 Mz 8 Lote 7 Primer Piso, 77580 Puerto Morelos",9982069157,9982069157,,,,,,,google-search,"Multi-doctor pequeño Dr. Escalante titular; mix locales + expats nuevos; centro Puerto Morelos"
Wellin Dentistry,Dr. Anibal,Endodoncia,Playa del Carmen,Centro,"20 Av. Nte. entre Calles 24 y 26 Local 1, 77720 Playa del Carmen",9841793422,9841793422,info@wellindentistry.com,@wellin.dentistry,https://wellindentistry.com/,,,,website,"Endodoncia + implantes + estética + smile design; multi-doctor pequeño; rating 5.0; bilingüe; pacientes US"
Stetic Dental Clinic Playa,,Odontología General,Playa del Carmen,Centro,"Mnz. 149 Av. 10 LT7 Esq. 38, Playa del Carmen Centro 77720",9841478829,9841478829,steticdentalplaya@gmail.com,,https://www.steticdental.com.mx/,,,,website,"Sucursal Playa de cadena Veracruz; familia + multiespecialidad; rating 5.0 con 60 reviews; mix local + dental tourism"
Dental Playa,Dra. Christian Terrazas,Estética Dental,Playa del Carmen,Centro,"Av 10 entre Constituyentes y Calle 20, Edif. Xaman-ha Local 07, 77710 Playa del Carmen",9848730605,9848730605,dentalplaya@gmail.com,@dentalplaya,https://dentalplaya.wixsite.com/dentalplaya,,,,website,"Multi-doctor pequeño 4 titulares mujeres especialistas estética + endo + perio + orto; pacientes mix local + dental tourism"
DPG Dental Clinic,Dr. Jorge Gruber,Endodoncia,Playa del Carmen,Gonzalo Guerrero,"Av. 25 Norte esq. Calle 14 Nte, Gonzalo Guerrero, 77720 Playa del Carmen",9841005486,9841005486,dpgclinica@gmail.com,@dpgclinica,https://dpgdentalclinic.com/,,,,website,"Multi-doctor 6 esp; 25+ años; pacientes US/CA bilingüe; tickets premium dental tourism"
Dentista de Confianza CDE Playa,,Odontología General,Playa del Carmen,Gonzalo Guerrero,"Avenida 30 Norte entre Calle 28 y 30 Norte Local 1, Col. Gonzalo Guerrero, Playa del Carmen",9848076422,9848076422,,,https://en.cdeplaya.com/,,,,website,"Multiespecialidad chica; bilingüe español/inglés; mix locales + dental tourism; ortodoncia + odontopediatría + endo"
DentPrax Playa del Carmen,,Odontología General,Playa del Carmen,Centro,"Calle 12 norte 230 entre Av. 15 y 20, Centro, 77710 Playa del Carmen",8112500720,5218112500720,contacto@dentprax.com,@clinica_dentprax,https://dentprax.com/,,,,website,"Única clínica con Moons orto en Playa; multiespecialidad chica; tickets locales-mid + premium"
Playa Smiles,,Ortodoncia,Playa del Carmen,Centro,"20 Avenida 179 esq. Calle 6, Centro 77710 Playa del Carmen",9848034585,9841198852,playasmiles1@gmail.com,,https://dentistplayadelcarmen.com/,,,,website,"Ortodoncia + Invisalign + implantes + estética + odontopediatría; bilingüe sitio en/es; pacientes US/CA"
Dental Integral Playa,,Odontología General,Playa del Carmen,Centro,"Playa del Carmen, Q.R.",9848033420,9848033420,,,https://www.dentalintegralplaya.com.mx/,,,,website,"5 dentistas; multiespecialidad estética + orto + perio + endo + odontopediatría; bilingüe"
Art Dent Playa,Dr. Gonzalo Leiva,Implantología,Playa del Carmen,Zazil-ha,"Av. CTM entre Calle 10 y 15, Edif. Kuyaan Coral Suites, Col. Zazil Ha, Playa del Carmen",9842047093,9842047093,info@artdentplaya.com,@art_dentplaya,http://www.artdentplaya.com/,,,,website,"Odontología digital; titular único 15+ años exp; veneers + implantes + ortodoncia invisible; tickets premium"
Spacio Dental,Dra. Berenice Somohano,Odontología General,Playa del Carmen,Ejidal,"Plaza Alelor, Av. 125 entre 36 y 38 Norte, 77712 Playa del Carmen",9843222483,9843222483,mkt@spaciodental.co,@spaciodental.pdc,https://www.spaciodental.co/,,,,website,"Familiar; titular Dra. Somohano + equipo; multi-esp pediátrica + orto + endo + cirugía + implantes; tickets locales"
Dental Advance Playa,Dr. Jorge Gruber,Endodoncia,Playa del Carmen,Centro,"Playa del Carmen Centro",9841807705,9841807705,,@dentaladvancepdc,https://dentaladvance.mx/,,,,website,"Multi-doctor pequeño 3 esp endo + orto + estética; bilingüe inglés; pacientes US"
Dental Art Center Playa,Dr. Millán Valdivia Martín,Estética Dental,Playa del Carmen,Centro,"Av. 30 esq. Av. Constituyentes Local 1 int. Mega Soriana, 77710 Playa del Carmen",9848732819,9848732819,,,https://dental-art-center.com/,,,,website,"Estética mínimamente invasiva; titular único; cerca Playacar; pacientes premium + dental tourism"
Centro Dental Estético Playa,Dr. Jorge Iván Alcocer,Odontología General,Playa del Carmen,Gonzalo Guerrero,"Av. 30 Nte Local 1 entre Calle 28 y 30, Playa del Carmen",9848731010,9848731010,,,,,,,google-search,"Fundada 1994 Dr. Alcocer; multi-doctor pequeño; mix locales + tourism mid-premium"
iDent Sonrisas Riviera Maya,,Odontología General,Playa del Carmen,Cataluña,"Av. Hunab Ku 16, Res. Cataluña I, 77725 Playa del Carmen",9841054653,9841054653,,,,,,,google-search,"Junto a CFE Hunab Ku; consultorio mid; mix locales + expats"
Dr. Mark Shtern Cancun,Dr. Mark Shtern,Odontología General,Cancún,Capilla Ecuménica,"C. Cielo 10, Capilla Ecuménica, 77500 Cancún",9988840303,9988840303,patients@drmarkshtern.com,@dentistincancun,https://drmarkshtern.com/,,,,website,"Titular Dr. Shtern; multi-doctor pequeño; bilingüe; pacientes US/CA; sucursales en Puerto Morelos y Tulum"
Heimar Consultorio Dental,,Odontología General,Playa del Carmen,Luis Donaldo Colosio,"Av. Luis Donaldo Colosio, Playa del Carmen",9841050800,9841050800,,,,,,,google-search,"Rating 5.0; atención español; mix locales mid"
Zafiro Dental Clinic,Dra. Carolina Alejandra Soto Rivas,Odontología General,Playa del Carmen,Centro,"Calle 8, 77710 Playa del Carmen",9848770413,9848770413,,@dra.carolina.soto,https://www.zafirocaro.com/,,,,website,"Multi-esp pequeño endo + implante + prótesis + facial; pacientes mid premium"
Zama Dental Studio,Gustavo López Rocha,Odontología General,Tulum,Centro,"Centro Empresarial Tulum, Av. Tulum 120 Of. 203 2do piso, Tulum Centro",9843172595,9843172595,estudiodentalzama@gmail.com,@zama.dental.studio,,,,,instagram,"10+ años exp Dr. López; equipo bilingüe inglés; emergencias 24h; tickets premium dental tourism + expats"
Dental Zambrano Tulum,Dr. Abner Zambrano,Implantología,Tulum,Polar Oriente,"Polar Oriente, 77760 Tulum, Q.R.",9842024681,9842024681,,,https://dentalzambrano.com/,,,,website,"Cirugías bucales + implantología; titular único; consultorio independiente; tickets locales-mid + expats"
Goesur Tulum,Dr. Roberto R. Briceño Mena,Odontología General,Tulum,Villas Tulum,"Calle 2 Bis Oriente entre 7 y Sur 5, Mz 18 Lt 3, Villas Tulum, 77760 Tulum",9841240853,9851104506,,@goesur,https://www.goesur.com/,,,,website,"Restauración + endodoncia + ortodoncia; titular Dr. Briceño; tickets locales mid; mix locales + tourism"
Eurodental Tulum,,Odontología General,Tulum,La Veleta,"Plaza Faeli Local 5, Esq. 5 Sur y 5ta Av, La Veleta, 77760 Tulum",9842440850,2227915868,odontologiaintegral@eurodental.mx,@eurodentaltulum,https://eurodental.mx/,,,,website,"Fundador 15 años Málaga España + ESORIB NY university; bilingüe; tickets mid premium expats europeos"
Smile Group Tulum,Dra. Marcela Castillo,Periodoncia,Tulum,Centro,"Tulum Centro, Q.R.",9841679649,9841679649,,@smile_grouptulum,,,,,instagram,"Periodoncia + implantes; titular Dra. Castillo; bilingüe español/inglés; tickets premium expat + tourism"
Clínica Dental Tulum,,Odontología General,Tulum,El Ejido,"Calle Golondrinas, El Ejido, 77760 Tulum",9841679649,9841679649,tulumdental@gmail.com,,https://clinicadentaltulum.com/,,,,website,"15+ años; pediátrico + endodoncia + general; consultorio mid; mix locales tulum + expats nuevos"
Dentoria Tulum,Dra. Adriana,Odontología General,Tulum,Centro,"Av. Kukulkán 6 Local 5, 77760 Tulum",9841005959,9841005959,,@dentoriamx,,,,,instagram,"Multi-doctor pequeño Dra. Adriana titular + Dra. Alma + Dr. Alejandro; opera Tulum + Francisco Uh May; tickets locales + expats"
Francisco G. Reyna Anaya Dental Center,Dr. Francisco G. Reyna Anaya,Odontología General,Tulum,La Veleta,"Av. Kukulkán Mz 40 Lt 5 entre Av. Tulum y Calle Mercurio Pte, La Veleta, 77760 Tulum",9841250505,9841250505,,,,,5.0,,google-search,"Rating 5.0; titular único Dr. Reyna; consultorio independiente La Veleta; mix expats + tourism"
